Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 3,BOURGAON,MADHAVA NAGAR,6,STREET LIGHTS,13,13,4237,43.0
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 3,BOURGAON,PANGRA,6,STREET LIGHTS,9,9,1895,20.0
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 3,DISTRIBUTION-IV,L7,6,STREET LIGHTS,39,39,6356,100.0
KHAMMAM,SATHUPALLY,PENUBALLY,KALLURU,LAXMIPURAM,6,STREET LIGHTS,3,3,580,1.2
KHAMMAM,SATHUPALLY,PENUBALLY,KALLURU,LOKARAM,6,STREET LIGHTS,8,8,575,6.4
KHAMMAM,SATHUPALLY,PENUBALLY,KALLURU,NARAYANAPURAM-A,6,STREET LIGHTS,5,5,586,4.1
KHAMMAM,SATHUPALLY,PENUBALLY,KALLURU,PERUVANCHA,6,STREET LIGHTS,10,10,1005,8.2
KHAMMAM,SATHUPALLY,PENUBALLY,KALLURU,PULLAIAH BANZAR,6,STREET LIGHTS,6,5,438,5.1
KHAMMAM,SATHUPALLY,PENUBALLY,KALLURU,RAGHUNADHAGUDEM,6,STREET LIGHTS,7,7,706,5.2
KHAMMAM,SATHUPALLY,PENUBALLY,KALLURU,RAMAKRISHNAPURAM,6,STREET LIGHTS,3,3,148,3.0
KHAMMAM,SATHUPALLY,PENUBALLY,KALLURU,SAMBAIAHBANZARA,6,STREET LIGHTS,3,3,158,2.6
KHAMMAM,SATHUPALLY,PENUBALLY,KALLURU,VENKATAPURAM(P),6,STREET LIGHTS,3,3,75,1.4
KHAMMAM,SATHUPALLY,PENUBALLY,KALLURU,WACHANAYAKTHAND,6,STREET LIGHTS,5,5,112,5.3
NIRMAL,BHAINSA,BHAINSA,KALLUR,KUNTALA,6,STREET LIGHTS,28,21,3375,60.6
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,MAHALAXMIWADA,6,STREET LIGHTS,1,1,19,1.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,SHANTI NAGAR,6,STREET LIGHTS,1,1,200,2.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,TOWN-3,6,STREET LIGHTS,31,31,13345,56.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,TOWN3,6,STREET LIGHTS,22,22,8094,30.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,VENKATAPUR,6,STREET LIGHTS,6,6,4780,13.1
NIRMAL,NIRMAL,NIRMAL,SOAN,BOPPARAM,6,STREET LIGHTS,2,2,875,7.0
NIRMAL,NIRMAL,NIRMAL,SOAN,GAMJAL,6,STREET LIGHTS,2,2,724,3.2
NIRMAL,NIRMAL,NIRMAL,SOAN,JAFRAPUR,6,STREET LIGHTS,2,2,528,3.8
NIRMAL,NIRMAL,NIRMAL,SOAN,KADTHAL,6,STREET LIGHTS,5,5,9581,43.0
NIRMAL,NIRMAL,NIRMAL,SOAN,KUCHANPALLI,6,STREET LIGHTS,3,3,543,9.0
NIRMAL,NIRMAL,NIRMAL,SOAN,MADHAPUR,6,STREET LIGHTS,3,3,773,7.5
NIZAMABAD,ARMOOR,MORTHAD,BASHEERABAD,DOMMARCHOUD THANDA,6,STREET LIGHTS,3,3,245,3.0
NIZAMABAD,ARMOOR,MORTHAD,BASHEERABAD,GAIDIGUTTA THANDA,6,STREET LIGHTS,1,1,0,2.0
NIZAMABAD,ARMOOR,MORTHAD,BASHEERABAD,INAYAT NAGAR,6,STREET LIGHTS,1,1,237,3.0
NIZAMABAD,ARMOOR,MORTHAD,BASHEERABAD,KONAPUR,6,STREET LIGHTS,6,6,1558,18.0
NIZAMABAD,ARMOOR,MORTHAD,BASHEERABAD,KONASAMUNDER,6,STREET LIGHTS,3,3,1108,10.0
NIZAMABAD,ARMOOR,MORTHAD,BASHEERABAD,KOTHACHERUVUTHANDA,6,STREET LIGHTS,1,1,284,1.0
NIZAMABAD,ARMOOR,MORTHAD,BASHEERABAD,MANALA,6,STREET LIGHTS,1,1,351,3.0
NIZAMABAD,ARMOOR,MORTHAD,BASHEERABAD,NARSAPUR,6,STREET LIGHTS,4,4,979,9.0
NIZAMABAD,ARMOOR,MORTHAD,BASHEERABAD,ROOPLANAYAKTHANDA,6,STREET LIGHTS,1,1,0,1.0
NIZAMABAD,ARMOOR,MORTHAD,BASHEERABAD,SARPANCHTHANDA,6,STREET LIGHTS,1,1,22,2.0
NIZAMABAD,ARMOOR,MORTHAD,BASHEERABAD,VEERUNITHANDA,6,STREET LIGHTS,1,1,41,2.0
