Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
JAGITYAL,METPALLY,METPALLY,METPALLY RURAL,METLACHITTAPOOR,8,TEMPORARY SUPPLY,1,0,0,3.0
KAMAREDDY,BANSWADA,BICHKUNDA,JUKKAL,KHANDE BELLUR,8,TEMPORARY SUPPLY,1,0,0,1.0
KAMAREDDY,BANSWADA,BICHKUNDA,JUKKAL,KOWLAS,8,TEMPORARY SUPPLY,1,0,0,2.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA RURAL,NAGARAM,8,TEMPORARY SUPPLY,1,0,0,15.0
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,CHITYAL,NAIMPAKA,8,TEMPORARY SUPPLY,1,1,428,5.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,MULUGU,8,TEMPORARY SUPPLY,5,4,823,11.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,RANGARAOPALLI,8,TEMPORARY SUPPLY,4,2,693,14.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,MANUGURU,RAMANUJARAM,8,TEMPORARY SUPPLY,1,1,2924,46.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,NANDYA TANDA-TP,8,TEMPORARY SUPPLY,1,0,0,3.0
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,DAMMAPETA,DAMMAPET,8,TEMPORARY SUPPLY,5,5,336,10.68
BHUPALAPALLY,BHUPALAPALLY,CHITYAL,CHITYAL,VODUTHALA,8,TEMPORARY SUPPLY,1,1,683,2.0
ADILABAD,ADILABAD,JAINATH,BHORAJ,PIPPERWADA,8,TEMPORARY SUPPLY,1,0,0,2.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,DABBA,8,TEMPORARY SUPPLY,1,1,0,1.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,CHINABANDIREVULA,8,TEMPORARY SUPPLY,1,1,0,3.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,PINAPAKA,BAYYARAM,8,TEMPORARY SUPPLY,1,0,0,2.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,JULLURUPADU,VINOBHA NAGAR-JP,8,TEMPORARY SUPPLY,1,1,1398,49.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,KAMALAPUR,GUNIPARTHY,8,TEMPORARY SUPPLY,1,1,50,1.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,KAMALAPUR,KAMALAPUR,8,TEMPORARY SUPPLY,3,3,207,8.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),MACHILIBAZAR,UJLIBASE,8,TEMPORARY SUPPLY,1,1,0,5.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),MACHILIBAZAR,YENUGULAGADDA,8,TEMPORARY SUPPLY,4,3,0,3.51
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,ADVOCATES COLONY,8,TEMPORARY SUPPLY,8,5,915,37.0
