circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,HIGH VALUE 0231,DOMESTIC,1,1,1.0,0,5.0
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,KANDLAKOYA,DOMESTIC,1,699,667.0,85998,1333.6
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,KHAZIGUDA,DOMESTIC,1,1,,0,1.0
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,KVR NAGAR,DOMESTIC,1,1500,1477.0,199122,5185.28
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,LAXMINAGAR COLONY,DOMESTIC,1,1361,1352.0,128699,1825.69
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,ANANTHARAM,DOMESTIC,1,436,390.0,28046,306.68
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,B C COLONY,DOMESTIC,1,432,432.0,41656,443.13
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,BALAJI HOMES,DOMESTIC,1,120,119.0,8860,500.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,BUS STOP,DOMESTIC,1,319,318.0,24791,278.07
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,CHURCH COLONY,DOMESTIC,1,581,576.0,52863,926.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,G P AREA 2,DOMESTIC,1,463,463.0,46365,418.88
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,G P LINE,DOMESTIC,1,475,474.0,42679,372.19
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,G P OPPOSITE,DOMESTIC,1,260,251.0,23095,294.49
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,GARDENS,DOMESTIC,1,182,182.0,14215,175.88
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,GOVT SERVICES,DOMESTIC,1,2,1.0,139,1.73
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,HANUMAN TEMPLE,DOMESTIC,1,514,511.0,44316,476.15
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,JAGANGUDA,DOMESTIC,1,508,467.0,37942,369.26
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),MARUTHI MEDICAL,DOMESTIC,1,406,405.0,39791,504.12
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),MORI GAMPALA BASTI ,DOMESTIC,1,955,953.0,76807,1668.82
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),N L B NAGAR,DOMESTIC,1,1,1.0,12,5.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),NEHRU NAGAR,DOMESTIC,1,245,242.0,23046,278.05
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),NEW LALBAHADUR NAGAR,DOMESTIC,1,967,960.0,92342,1304.87
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),NEW LALBHADUR NAGAR-2,DOMESTIC,1,1022,1018.0,98949,1228.17
