circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,KONAI GUDEM,DOMESTIC,1,160,117.0,8137.0,39.18
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,KONDAIGUDEM,DOMESTIC,1,227,183.0,14962.0,95.8
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,KOTHAGUDEM,DOMESTIC,1,346,263.0,15886.0,95.88
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,KUTHUBSHAPURAM,DOMESTIC,1,425,350.0,26279.0,120.28
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,L B NAGAR,DOMESTIC,1,294,262.0,22933.0,164.84
SURYAPET,HUZURNAGAR,KODAD,MELLCHERUVU,YETHIRAJAPURAM THANDA,DOMESTIC,1,546,472.0,32482.0,179.04
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,AMEENABAD,DOMESTIC,1,616,479.0,37393.0,227.81
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,ANANTHAGIRI,DOMESTIC,1,742,691.0,54162.0,268.69
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,AZMEER THANDA,DOMESTIC,1,100,90.0,7649.0,35.54
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,B G THANDA,DOMESTIC,1,440,305.0,27900.0,169.26
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,CHENNUPALLY,DOMESTIC,1,314,285.0,20815.0,107.26
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,SHANTHINAGAR,DOMESTIC,1,139,108.0,8352.0,47.76
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,WARDHAMANUKOTA,DOMESTIC,1,1083,913.0,53404.0,357.29
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,ADIVEMULA,DOMESTIC,1,401,259.0,17605.0,131.86
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,ARVAPALLI,DOMESTIC,1,877,756.0,60693.0,438.2
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,BOLLAMPALLI,DOMESTIC,1,228,202.0,10706.0,68.78
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),HASLA THANDA,DOMESTIC,1,120,118.0,7566.0,50.7
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),ISTHALLAPURAM,DOMESTIC,1,385,279.0,15668.0,130.12
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),KANDAGATLA,DOMESTIC,1,868,815.0,55907.0,328.05
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),KARRONI THANDA(KANDAGATLA),DOMESTIC,1,43,43.0,1704.0,10.32
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),KASHIGUDEM SUBSTATION,DOMESTIC,1,135,133.0,8209.0,41.68
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),KOTAPAHAD,DOMESTIC,1,626,563.0,40658.0,245.92
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,DOSAPHAD,DOMESTIC,1,535,410.0,27177.0,162.86
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,DUBBA THANDA,DOMESTIC,1,94,85.0,6451.0,25.38
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,G.MALKAPUR,DOMESTIC,1,666,554.0,35175.0,209.75
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,LINGALA,DOMESTIC,1,595,465.0,33380.0,161.62
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,MACHARAM,DOMESTIC,1,435,353.0,22680.0,120.11
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,MOHAMMADAPUR,DOMESTIC,1,337,261.0,18865.0,126.63
SURYAPET,HUZURNAGAR,KODAD,CHINTHALAPALEM,CHINTIRIYALA,DOMESTIC,1,456,326.0,23036.0,214.04
SURYAPET,HUZURNAGAR,KODAD,CHINTHALAPALEM,DONDAPAD,DOMESTIC,1,2973,2720.0,240644.0,1348.8
SURYAPET,HUZURNAGAR,KODAD,CHINTHALAPALEM,G MALKAPURAM,DOMESTIC,1,773,682.0,55876.0,325.4
SURYAPET,HUZURNAGAR,KODAD,CHINTHALAPALEM,KISTAPOOR,DOMESTIC,1,465,396.0,32234.0,210.52
SURYAPET,HUZURNAGAR,KODAD,CHINTHALAPALEM,KOTHAGUDEM THANDA,DOMESTIC,1,159,146.0,10545.0,57.54
SURYAPET,HUZURNAGAR,KODAD,CHINTHALAPALEM,KOTHURU,DOMESTIC,1,110,92.0,6262.0,42.04
SURYAPET,HUZURNAGAR,KODAD,CHINTHALAPALEM,NAKKAGUDEM,DOMESTIC,1,475,417.0,21100.0,128.7
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,LAXMIPURAM,DOMESTIC,1,206,175.0,14767.0,114.32
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,LUMBA THANDA,DOMESTIC,1,36,7.0,-429.0,8.64
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,MAGALVARIGUDA,DOMESTIC,1,13,10.0,873.0,3.98
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,MALLAI GUDEM,DOMESTIC,1,71,66.0,5100.0,24.6
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,MANGAPURAM,DOMESTIC,1,233,155.0,10895.0,70.1
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,MARRIKUNTA,DOMESTIC,1,148,130.0,10024.0,86.95
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,MUTHYAL NAGAR,DOMESTIC,1,42,38.0,2914.0,15.7
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,PAREDDY GUDEM,DOMESTIC,1,217,182.0,16675.0,134.89
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,GOLTHANDA,DOMESTIC,1,505,398.0,34407.0,166.72
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,GONDRIYALA,DOMESTIC,1,883,808.0,73450.0,440.69
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,KHANAPURM,DOMESTIC,1,457,398.0,38453.0,217.93
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,KOTHAGUDEM,DOMESTIC,1,250,236.0,20354.0,87.0
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,KRISHNAPUR,DOMESTIC,1,217,186.0,13228.0,105.18
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,LAKKARAM,DOMESTIC,1,277,221.0,19182.0,112.72
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,GOPAL REDDY NAGAR,DOMESTIC,1,8,8.0,486.0,2.73
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,JAJIREDDIGUDEM,DOMESTIC,1,1145,910.0,67436.0,470.15
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,KASARLAPAHAD,DOMESTIC,1,395,361.0,19042.0,105.36
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,KODUR,DOMESTIC,1,365,281.0,16686.0,127.35
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,KOMATIPALLY,DOMESTIC,1,93,78.0,4579.0,21.25
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,KOMMALA,DOMESTIC,1,701,585.0,31769.0,229.46
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),KOTHA THANDA,DOMESTIC,1,109,109.0,9446.0,39.55
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),KOTINAYAKATHANDA,DOMESTIC,1,342,317.0,25563.0,148.79
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),M.KOTHAGUDEM,DOMESTIC,1,252,239.0,15037.0,74.96
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),MANGAL THANDA,DOMESTIC,1,54,54.0,3960.0,25.88
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),MIDTHANLPALLI,DOMESTIC,1,273,253.0,15043.0,117.52
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),MUKKUDEVAPALLI,DOMESTIC,1,363,284.0,17614.0,113.73
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,MORASAKUNTA THANDA,DOMESTIC,1,60,60.0,4158.0,16.96
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,MUKNADAPURAM ,DOMESTIC,1,513,399.0,28616.0,154.74
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,N.ANNARAM,DOMESTIC,1,766,564.0,38690.0,288.57
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,NAGULAPHAD,DOMESTIC,1,187,130.0,9261.0,68.19
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,NARAYANAGUDEM,DOMESTIC,1,324,243.0,16385.0,143.52
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,NOORJAHANPET,DOMESTIC,1,79,66.0,4658.0,22.6
SURYAPET,HUZURNAGAR,KODAD,CHINTHALAPALEM,NAMILIPUR,DOMESTIC,1,180,3.0,142.0,48.64
SURYAPET,HUZURNAGAR,KODAD,CHINTHALAPALEM,PIKLANAYAK THANDA,DOMESTIC,1,163,120.0,5736.0,99.5
SURYAPET,HUZURNAGAR,KODAD,CHINTHALAPALEM,REBALLI,DOMESTIC,1,184,120.0,9176.0,83.2
SURYAPET,HUZURNAGAR,KODAD,CHINTHALAPALEM,SOBHANADRI GUDEM,DOMESTIC,1,244,188.0,13987.0,156.54
SURYAPET,HUZURNAGAR,KODAD,CHINTHALAPALEM,THAMMAVARAM,DOMESTIC,1,558,479.0,37348.0,224.66
SURYAPET,HUZURNAGAR,KODAD,CHINTHALAPALEM,VAJINEPALLI,DOMESTIC,1,388,340.0,26408.0,167.98
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,POKALAVARIGUDEM,DOMESTIC,1,6,,0.0,1.56
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,PONUGODU,DOMESTIC,1,1512,1278.0,108302.0,595.95
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,RAGHAVAPURAM,DOMESTIC,1,33,25.0,1917.0,8.6
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,RAMACHANDRAPURA,DOMESTIC,1,120,73.0,6525.0,61.86
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,RANGAPURAM,DOMESTIC,1,78,63.0,4643.0,31.32
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,RENIGUDEM,DOMESTIC,1,438,317.0,28148.0,153.43
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,SARVARAM,DOMESTIC,1,768,626.0,49553.0,253.55
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,MOGALAIKOTA,DOMESTIC,1,446,373.0,29311.0,205.4
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,PALARAM,DOMESTIC,1,566,472.0,38691.0,189.51
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,RANGAI GUDEM,DOMESTIC,1,126,108.0,7476.0,40.77
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,SHANTHINAGAR,DOMESTIC,1,537,427.0,38666.0,253.72
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,TRIPURARAM,DOMESTIC,1,845,737.0,55698.0,350.87
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,V R PURAM  A,DOMESTIC,1,454,407.0,30834.0,168.12
