circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,"BJR NAGAR,PATEL NAGAR QUARTERS",NON-DOMESTIC AND COMMERCIAL,2,41,40.0,5522.0,49.81
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,"CHURCH GULLY,MLA COLONY,APOLO",NON-DOMESTIC AND COMMERCIAL,2,470,425.0,950933.0,10870.77
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,D.D.N - VINAYAK NAGAR,NON-DOMESTIC AND COMMERCIAL,2,75,74.0,9303.0,79.08
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,DURGA BHAVANI NAGAR,NON-DOMESTIC AND COMMERCIAL,2,99,75.0,8025.0,116.7
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GOVT SERVICES,NON-DOMESTIC AND COMMERCIAL,2,36,32.0,29059.0,239.01
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GRC HIGH VALUES RDNO-12&13 BAN,NON-DOMESTIC AND COMMERCIAL,2,857,674.0,1293949.0,19820.07
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GRC-JUBILEE HILLS &FILM NAGAR ,NON-DOMESTIC AND COMMERCIAL,2,564,497.0,934229.0,12330.39
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,A G COLONY,NON-DOMESTIC AND COMMERCIAL,2,21,17.0,1141.0,29.5
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GYANI JAIL SINGH NAGAR,NON-DOMESTIC AND COMMERCIAL,2,47,36.0,7938.0,64.7
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,"J HILLS, 71,72,73,74,75,76,77",NON-DOMESTIC AND COMMERCIAL,2,127,93.0,24251.0,518.0
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,"J HILLS,78,79,80,81,82",NON-DOMESTIC AND COMMERCIAL,2,171,140.0,45275.0,700.7
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,JOURNALIST A&B NANDAGIRI HILLS,NON-DOMESTIC AND COMMERCIAL,2,291,230.0,76811.0,1109.94
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,JUBILEE HILLS ROAD NO.92,NON-DOMESTIC AND COMMERCIAL,2,279,213.0,72864.0,1204.0
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,M L A COLONY,NON-DOMESTIC AND COMMERCIAL,2,122,97.0,28980.0,451.46
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,M.G NAGAR,NON-DOMESTIC AND COMMERCIAL,2,13,10.0,665.0,14.76
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,MRNC.BHAGAT SING.GOUTAM NAGAR ,NON-DOMESTIC AND COMMERCIAL,2,140,109.0,17052.0,170.62
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,COUNCELLOR & VIDEO LANE,NON-DOMESTIC AND COMMERCIAL,2,91,78.0,8026.0,117.66
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,CT METERS-GRC,NON-DOMESTIC AND COMMERCIAL,2,204,185.0,447538.0,5781.64
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,GANDHI STATUE LANE,NON-DOMESTIC AND COMMERCIAL,2,42,42.0,4838.0,74.7
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,GRC - NON CT METERS,NON-DOMESTIC AND COMMERCIAL,2,462,261.0,442750.0,4386.46
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,JAWAHAR NAGAR SAIBABA TEMPEL,NON-DOMESTIC AND COMMERCIAL,2,148,142.0,21266.0,244.53
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,JAWAHARNAGAR,NON-DOMESTIC AND COMMERCIAL,2,89,80.0,12519.0,152.15
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,KALYAN NAGAR,NON-DOMESTIC AND COMMERCIAL,2,75,55.0,11071.0,199.0
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,N B NAGAR,NON-DOMESTIC AND COMMERCIAL,2,84,67.0,12801.0,145.61
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,N B T NAGAR-1,NON-DOMESTIC AND COMMERCIAL,2,183,161.0,28016.0,287.37
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,N.B.T NAGAR ,NON-DOMESTIC AND COMMERCIAL,2,145,139.0,20100.0,184.57
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,PENSION OFIC TO RDNO-12 S.S,NON-DOMESTIC AND COMMERCIAL,2,188,129.0,32119.0,730.94
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,PRASHASAN NAGAR,NON-DOMESTIC AND COMMERCIAL,2,239,197.0,53748.0,871.66
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,RDNO-12 SS TO TRS  BHAVAN CIRC,NON-DOMESTIC AND COMMERCIAL,2,202,162.0,47942.0,828.61
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,SRIRAM NAGAR RD NO-13,NON-DOMESTIC AND COMMERCIAL,2,131,114.0,18466.0,202.32
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,STREET LIGHTS,NON-DOMESTIC AND COMMERCIAL,2,20,20.0,3594.0,51.0
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,TRS BHAVAN TO MINISTERS QRTERS,NON-DOMESTIC AND COMMERCIAL,2,199,147.0,50537.0,965.76
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,KALYAN NAGAR APARTMENT,NON-DOMESTIC AND COMMERCIAL,2,84,67.0,13090.0,183.16
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,MADHRANAGAR A  C,NON-DOMESTIC AND COMMERCIAL,2,333,203.0,98050.0,989.18
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,"MADHURA NAGAR(B,D,H)",NON-DOMESTIC AND COMMERCIAL,2,310,191.0,121155.0,969.38
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,MADHURANGAR E F G,NON-DOMESTIC AND COMMERCIAL,2,203,177.0,64136.0,588.72
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,RAHAMATH NAGAR CHURCH,NON-DOMESTIC AND COMMERCIAL,2,161,147.0,17989.0,230.18
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,RAHMATHNAGAR(SOUTH),NON-DOMESTIC AND COMMERCIAL,2,118,110.0,12969.0,150.07
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,SIDHARTHA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,78,69.0,10409.0,173.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,SRINIVASA COLONY,NON-DOMESTIC AND COMMERCIAL,2,431,332.0,104802.0,1243.17
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,STREET LIGHTS,NON-DOMESTIC AND COMMERCIAL,2,28,28.0,31240.0,272.36
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,ASWINI & HUDA ENCLAVE,NON-DOMESTIC AND COMMERCIAL,2,76,64.0,29492.0,381.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,BNR & NANDI HILLS,NON-DOMESTIC AND COMMERCIAL,2,84,78.0,30376.0,412.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,CC-CAMERAS,NON-DOMESTIC AND COMMERCIAL,2,12,3.0,82.0,12.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,CYBER HILLS,NON-DOMESTIC AND COMMERCIAL,2,86,80.0,25822.0,349.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,GHMC SERVICES,NON-DOMESTIC AND COMMERCIAL,2,48,28.0,20719.0,202.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,GRC HIGH VALUES,NON-DOMESTIC AND COMMERCIAL,2,321,243.0,638587.0,7707.4
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,GUTTALA BEGUMPET,NON-DOMESTIC AND COMMERCIAL,2,272,165.0,64603.0,1296.24
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HIGH VALUE  ROAD NO 1 TO 21,NON-DOMESTIC AND COMMERCIAL,2,458,361.0,876939.0,11949.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,"VENGALARAO NAGAR (C,D)",NON-DOMESTIC AND COMMERCIAL,2,211,144.0,48379.0,383.82
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,VENGALARAO NAGAR A B C,NON-DOMESTIC AND COMMERCIAL,2,528,441.0,155803.0,1635.96
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,VIKASPURI & LAKSHIMINAGAR,NON-DOMESTIC AND COMMERCIAL,2,241,181.0,30056.0,436.1
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,YADAGIRI NAGAR,NON-DOMESTIC AND COMMERCIAL,2,154,139.0,30418.0,332.71
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,ALI NAGAR&SARATHI STUDIO,NON-DOMESTIC AND COMMERCIAL,2,296,218.0,96615.0,1066.19
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,AMBEDKAR NAGAR,NON-DOMESTIC AND COMMERCIAL,2,216,95.0,64654.0,507.98
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,AMEERPET,NON-DOMESTIC AND COMMERCIAL,2,170,100.0,25970.0,468.71
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,AMEERPET COMPLEX,NON-DOMESTIC AND COMMERCIAL,2,308,268.0,68336.0,1089.79
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HIGHVALUE,NON-DOMESTIC AND COMMERCIAL,2,716,555.0,854016.0,13551.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV RD NO 39 TO 45 & 54 TO 68,NON-DOMESTIC AND COMMERCIAL,2,565,431.0,1521127.0,16327.1
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV ROAD 22 TO 35,NON-DOMESTIC AND COMMERCIAL,2,462,337.0,897411.0,12290.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV ROAD NO 56 TO 68 & 10 TO 22,NON-DOMESTIC AND COMMERCIAL,2,337,299.0,804849.0,8559.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE BILLS  54 TO 60,NON-DOMESTIC AND COMMERCIAL,2,235,161.0,59090.0,903.7
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE HILLS 36 TO 44 AND 44A,NON-DOMESTIC AND COMMERCIAL,2,190,79.0,27666.0,736.25
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,GRC HIGH VALUES,NON-DOMESTIC AND COMMERCIAL,2,424,290.0,809927.0,12563.85
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,GRC- NON - C.T.  METERS,NON-DOMESTIC AND COMMERCIAL,2,795,500.0,697513.0,7507.11
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,HABEEB BAGH,NON-DOMESTIC AND COMMERCIAL,2,66,50.0,14987.0,132.32
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,INDIRA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,83,75.0,6935.0,111.43
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,INDIRANAGER-2,NON-DOMESTIC AND COMMERCIAL,2,48,47.0,4043.0,67.89
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,JAWAHAR NAGAR&INDIRA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,120,89.0,12766.0,193.21
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,JAWAHAR NAGAR-2,NON-DOMESTIC AND COMMERCIAL,2,198,174.0,40484.0,462.8
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,JP NAGAR & ENGINEERS COLONY,NON-DOMESTIC AND COMMERCIAL,2,242,195.0,54397.0,688.91
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE HILLS 45 TO 53,NON-DOMESTIC AND COMMERCIAL,2,146,80.0,38311.0,600.25
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE HILLS RD NO. 10 TO 15,NON-DOMESTIC AND COMMERCIAL,2,145,105.0,35855.0,535.46
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE HILLS RD NOS. 1 TO 9,NON-DOMESTIC AND COMMERCIAL,2,191,147.0,65877.0,819.3
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE HILLS RD NOS. 26 TO 35,NON-DOMESTIC AND COMMERCIAL,2,121,71.0,17168.0,525.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,"JUBILEE HILLS RD NOS.24,25,27",NON-DOMESTIC AND COMMERCIAL,2,56,34.0,11933.0,252.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILLE HILLS RD NO. 16 TO 22,NON-DOMESTIC AND COMMERCIAL,2,116,60.0,16580.0,462.2
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,KAKATEEYA HILLS,NON-DOMESTIC AND COMMERCIAL,2,197,174.0,64305.0,1006.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,MASTANNAGAR RD.NO.46,NON-DOMESTIC AND COMMERCIAL,2,41,37.0,4609.0,87.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,KAMALAPURI COLONY,NON-DOMESTIC AND COMMERCIAL,2,313,259.0,66217.0,1166.45
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,NAGARJUNA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,383,334.0,92457.0,1436.67
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,OLD YELLAREDDYGUDA,NON-DOMESTIC AND COMMERCIAL,2,129,87.0,25772.0,311.87
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,PANJAGUTTA,NON-DOMESTIC AND COMMERCIAL,2,190,151.0,24176.0,351.08
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,"SG NAGAR,BSNL,MARKET AREA",NON-DOMESTIC AND COMMERCIAL,2,474,223.0,145272.0,1140.53
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,SHALIVAHANA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,50,46.0,12577.0,190.5
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,SHALIVAHANA SBH NAVODAYA,NON-DOMESTIC AND COMMERCIAL,2,194,184.0,47215.0,650.85
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,SKD NAGAR,NON-DOMESTIC AND COMMERCIAL,2,72,62.0,17093.0,232.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,SRINAGAR APARTMENTS,NON-DOMESTIC AND COMMERCIAL,2,197,173.0,54014.0,837.26
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,PRASHASAN NAGAR,NON-DOMESTIC AND COMMERCIAL,2,90,77.0,19958.0,265.01
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,STREET LIGHTS,NON-DOMESTIC AND COMMERCIAL,2,10,10.0,4466.0,20.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,(HARIJANA BASTI) SAI NAGAR,NON-DOMESTIC AND COMMERCIAL,2,316,240.0,94266.0,920.97
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"ARUNDHOYA COLONY,JAIHIND ENCLA",NON-DOMESTIC AND COMMERCIAL,2,733,543.0,254439.0,3198.45
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"ARUNDHOYA,IMAGE GARDEN, HARIZA",NON-DOMESTIC AND COMMERCIAL,2,1311,751.0,1656809.0,21927.93
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,COD TO MADHAPUR PS SIDE  GRC,NON-DOMESTIC AND COMMERCIAL,2,750,356.0,954673.0,9854.29
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"CYBER TOWER AREA,PATRIKANAGAR",NON-DOMESTIC AND COMMERCIAL,2,1126,648.0,1768369.0,21778.96
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,GOVT SERVICES,NON-DOMESTIC AND COMMERCIAL,2,2,2.0,18663.0,21.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,SRINAGAR KESHAVNAGAR,NON-DOMESTIC AND COMMERCIAL,2,184,130.0,43292.0,627.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,STEEL & MINES,NON-DOMESTIC AND COMMERCIAL,2,5,4.0,1557.0,15.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,STREET LIGHTS,NON-DOMESTIC AND COMMERCIAL,2,7,6.0,1915.0,21.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,UPPER BASTI,NON-DOMESTIC AND COMMERCIAL,2,194,165.0,32669.0,438.82
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,WB. WADDAR BASTHI,NON-DOMESTIC AND COMMERCIAL,2,282,151.0,74780.0,569.22
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,B-BLOCK-2,NON-DOMESTIC AND COMMERCIAL,2,159,149.0,24191.0,269.96
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,CT METERS & NET METERS,NON-DOMESTIC AND COMMERCIAL,2,73,70.0,212599.0,2083.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"JAYABHERI ENCLAVE, OFFI BESIDE",NON-DOMESTIC AND COMMERCIAL,2,511,427.0,788953.0,9593.29
