circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
HABSIGUDA,KEESARA,KEESARA,KEESARA,LONG SERVICES,NON-DOMESTIC AND COMMERCIAL,2,213,175.0,41529,655.0
HABSIGUDA,KEESARA,KEESARA,KEESARA,LUCKY COLONY,NON-DOMESTIC AND COMMERCIAL,2,40,34.0,2586,65.52
HABSIGUDA,KEESARA,KEESARA,KEESARA,MADHURA NAGAR,NON-DOMESTIC AND COMMERCIAL,2,48,44.0,4349,87.0
HABSIGUDA,KEESARA,KEESARA,KEESARA,MAIN ROAD,NON-DOMESTIC AND COMMERCIAL,2,14,14.0,2093,21.0
HABSIGUDA,KEESARA,KEESARA,KEESARA,MAIN ROAD NO:1,NON-DOMESTIC AND COMMERCIAL,2,19,18.0,2664,45.0
HABSIGUDA,KEESARA,KEESARA,KEESARA,MAIN ROAD NO:2,NON-DOMESTIC AND COMMERCIAL,2,23,19.0,1541,60.24
HABSIGUDA,KEESARA,KEESARA,KEESARA,MAIN ROAD RIGHT SIDE,NON-DOMESTIC AND COMMERCIAL,2,8,8.0,143,14.26
HABSIGUDA,KEESARA,KEESARA,KEESARA,MAIN ROAD VILLAGE,NON-DOMESTIC AND COMMERCIAL,2,68,66.0,9406,107.78
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,SHAKTHI SAI NAGAR,NON-DOMESTIC AND COMMERCIAL,2,44,42.0,5601,77.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,SHIVA HOTEL,NON-DOMESTIC AND COMMERCIAL,2,180,177.0,34229,436.5
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,SRI THRIRUMALA MILINIAM,NON-DOMESTIC AND COMMERCIAL,2,2,2.0,0,10.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,SRI VIVEKANANDA COLONY,NON-DOMESTIC AND COMMERCIAL,2,34,30.0,16851,103.46
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,SRINIVASA SCHOOL,NON-DOMESTIC AND COMMERCIAL,2,177,165.0,22467,387.39
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,STREET LIGHTS & PWS,NON-DOMESTIC AND COMMERCIAL,2,13,13.0,5613,55.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,SUBASH NAGAR,NON-DOMESTIC AND COMMERCIAL,2,13,11.0,468,17.3
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,SURYA NAGAR-II,NON-DOMESTIC AND COMMERCIAL,2,19,18.0,1369,26.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,UDAI NAGAR COLONY,NON-DOMESTIC AND COMMERCIAL,2,35,29.0,2636,69.3
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,VENKATA RAMANA COLONY MALLAPUR,NON-DOMESTIC AND COMMERCIAL,2,35,34.0,5937,101.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,WATER TANK,NON-DOMESTIC AND COMMERCIAL,2,34,33.0,6747,81.26
HABSIGUDA,HABSIGUDA,UPPAL,RAMANTHAPUR,NEW GANESH NAGAR,NON-DOMESTIC AND COMMERCIAL,2,131,130.0,26831,280.78
HABSIGUDA,HABSIGUDA,UPPAL,RAMANTHAPUR,NEW RAMANTHAPUR,NON-DOMESTIC AND COMMERCIAL,2,74,71.0,3766,97.06
HABSIGUDA,HABSIGUDA,UPPAL,RAMANTHAPUR,OLD RAMANTHAPUR,NON-DOMESTIC AND COMMERCIAL,2,73,67.0,4084,105.36
HABSIGUDA,HABSIGUDA,UPPAL,RAMANTHAPUR,PASAM SATTAIAH COLONY,NON-DOMESTIC AND COMMERCIAL,2,41,34.0,6872,128.0
HABSIGUDA,HABSIGUDA,UPPAL,RAMANTHAPUR,"POCHAMMA TEMPLE,NEHRU NAGAR",NON-DOMESTIC AND COMMERCIAL,2,173,171.0,17817,247.9
HABSIGUDA,HABSIGUDA,UPPAL,RAMANTHAPUR,PRAGATHI NAGAR,NON-DOMESTIC AND COMMERCIAL,2,88,81.0,12331,198.26
HABSIGUDA,HABSIGUDA,UPPAL,RAMANTHAPUR,PRAGATHI NAGAR-2,NON-DOMESTIC AND COMMERCIAL,2,56,54.0,11672,150.0
HABSIGUDA,HABSIGUDA,UPPAL,RAMANTHAPUR,RAM REDDY NAGAR,NON-DOMESTIC AND COMMERCIAL,2,38,37.0,3142,55.78
HABSIGUDA,HABSIGUDA,UPPAL,RAMANTHAPUR,RAMANTHAPUR,NON-DOMESTIC AND COMMERCIAL,2,224,186.0,338930,3091.27
