circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,ALLAMTHOTA BAI,DOMESTIC,1,1,1,750,5
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,ALLAMTHOTABAI APTS,DOMESTIC,1,2,2,738,8
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,BRAHMANWADI,DOMESTIC,1,5,5,1633,17
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,BRAHMANWADI APTS,DOMESTIC,1,1,1,307,3
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,CHIKOTI GARDEN,DOMESTIC,1,1,1,306,5
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,"GRC - P.GADDA, P.NAGAR",DOMESTIC,1,5,5,1553,19
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,"GRC - P.GADDA, P.NAGAR",NON-DOMESTIC AND COMMERCIAL,2,5,5,2254,145
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,GRC. C. GARDEN & B.WADI,DOMESTIC,1,9,9,4041,84
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,GRC. C. GARDEN & B.WADI,NON-DOMESTIC AND COMMERCIAL,2,4,4,5935,100
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,GRC. C. GARDEN & B.WADI,GENERAL PURPOSE,7,2,2,297,100
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,GRC. SHYAMLAL,DOMESTIC,1,17,17,11438,174
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,GRC. SHYAMLAL,NON-DOMESTIC AND COMMERCIAL,2,6,6,5005,110
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,I.A.L.COLONY,DOMESTIC,1,4,4,1836,16
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,MOTHILAL NAGAR BHA.PUR,DOMESTIC,1,2,2,757,10
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,P.  NAGAR WATER TANK,DOMESTIC,1,1,1,428,5
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,P. NAGAR EXTENSION,DOMESTIC,1,1,1,392,9
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,PATIGADDA EXTN,DOMESTIC,1,1,1,208,4
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,PRAKASH NAGAR RIGHT,GENERAL PURPOSE,7,1,1,1183,20
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,DOUBLE BEDROOM KAMALA NAGAR,GENERAL PURPOSE,7,2,2,279,11
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,GRC HV BORABANDA,DOMESTIC,1,20,20,7949,111.75
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,GRC HV BORABANDA,NON-DOMESTIC AND COMMERCIAL,2,2,2,850,18
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,GRC HV BORABANDA,GENERAL PURPOSE,7,2,2,718,8
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,MOTHI NAGAR (S),DOMESTIC,1,3,3,1042,17
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,SNEHAPURI COLONY,DOMESTIC,1,1,1,0,3
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,SNEHAPURICOLONY II,DOMESTIC,1,1,1,98,5.32
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,CT METERS HV(GRC) ERRAGADDA,NON-DOMESTIC AND COMMERCIAL,2,1,1,178,16
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,ERRAGADDA,NON-DOMESTIC AND COMMERCIAL,2,2,2,1499,20
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,GOUTHAM PURI,DOMESTIC,1,1,1,404,5
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,GRC HV ERRAGADDA,DOMESTIC,1,29,29,15259,186
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,GRC HV ERRAGADDA,NON-DOMESTIC AND COMMERCIAL,2,6,6,1415,53
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,MOTHI NAGAR,DOMESTIC,1,1,1,504,7
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,SULTHAN NAGAR II,DOMESTIC,1,1,1,25,3
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,GRC HV MOTINAGAR,DOMESTIC,1,15,15,3308,52.6
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,GRC HV MOTINAGAR,NON-DOMESTIC AND COMMERCIAL,2,3,3,421,25
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,GRC HV MOTINAGAR,GENERAL PURPOSE,7,2,2,731,10
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,SHYAM SIDARTHA SLAM,DOMESTIC,1,1,1,230,5
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,TATA CHARY CLY,DOMESTIC,1,2,2,876,10
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,B S HARI GATE,DOMESTIC,1,8,8,2318,26.6
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,B S MAKTHA APARTMENTS,DOMESTIC,1,1,1,83,7
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,B S MAKTHA II{MYSAMMA TEMPLE},DOMESTIC,1,1,1,750,5
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,B.S.MAKTHA(MASJID),DOMESTIC,1,1,1,611,5
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,GRC HV GREENLANDS,DOMESTIC,1,5,5,2657,39
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,GRC HV GREENLANDS,NON-DOMESTIC AND COMMERCIAL,2,1,1,228,5
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,GRC HV SOMAJIGUDA,DOMESTIC,1,15,15,5146,89
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,GRC HV SOMAJIGUDA,NON-DOMESTIC AND COMMERCIAL,2,5,5,5482,157
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,GRC HV SOMAJIGUDA,GENERAL PURPOSE,7,2,2,715,15
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,GREENLAND WEST,DOMESTIC,1,2,2,1705,19
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,GREENLANDS CT METERS,DOMESTIC,1,5,5,9021,135
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,GREENLANDS CT METERS,NON-DOMESTIC AND COMMERCIAL,2,8,8,3879,370
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,KANTHISIKHARA APTS,DOMESTIC,1,1,1,415,3
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,KUNDANBAGH,DOMESTIC,1,5,5,2239,24
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,METHODIST COLONY,DOMESTIC,1,4,4,1712,17
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,METHODIST COLONY,NON-DOMESTIC AND COMMERCIAL,2,1,1,450,9
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,METHODIST COLONY(APTS),DOMESTIC,1,1,1,667,8
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,P.J.COLONY,DOMESTIC,1,3,3,1484,18.54
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,SOMAJIGUDA,DOMESTIC,1,1,1,470,5
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,SOMAJIGUDA (EXT.),DOMESTIC,1,3,3,2390,20
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,SOMAJIGUDA APTS,DOMESTIC,1,7,7,4603,64
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,SOMAJIGUDA APTS-I,DOMESTIC,1,2,2,1207,13
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,UMANAGAR,DOMESTIC,1,2,2,1464,16
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,AMEERPET MAIN ROAD,DOMESTIC,1,1,1,790,10
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,B K GUDA,DOMESTIC,1,2,2,1085,8
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,B K GUDA,NON-DOMESTIC AND COMMERCIAL,2,1,1,658,5
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,B.K.GUDA DASARAM BASTI,DOMESTIC,1,1,1,334,3
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,BALKAMPET EAST,DOMESTIC,1,4,4,1742,28.15
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,C-TYPE QUARTERS,DOMESTIC,1,3,3,1700,13
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,CT METERS,DOMESTIC,1,7,7,12823,205
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,CT METERS,NON-DOMESTIC AND COMMERCIAL,2,5,5,4863,124
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,INDIRA NAGAR,DOMESTIC,1,1,1,318,4
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,KALYAN NAGAR,DOMESTIC,1,6,6,3635,34
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,KALYAN NAGAR (W),NON-DOMESTIC AND COMMERCIAL,2,1,1,966,9
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,N.R.R.PURAM SITE - II,DOMESTIC,1,1,1,260,3.3
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,RAJ NAGAR,NON-DOMESTIC AND COMMERCIAL,2,1,1,1096,12
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,MOTHI NAGAR,"RAJEENAGAR,FATIMANAGAR",DOMESTIC,1,1,1,656,8
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,CT METERS,DOMESTIC,1,8,8,11722,183
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,CT METERS,NON-DOMESTIC AND COMMERCIAL,2,6,6,1681,246
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,CT METERS,INDUSTRIAL,3,2,2,695,98.25
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,GRC HV BHARATH NAGAR,DOMESTIC,1,6,6,2171,34
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,GRC HV BHARATH NAGAR,NON-DOMESTIC AND COMMERCIAL,2,1,1,87,5
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,GRC HV BHARATH NAGAR,GENERAL PURPOSE,7,2,2,936,22
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,GRC HV SANATHNAGAR,DOMESTIC,1,17,17,6670,84
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,GRC HV SANATHNAGAR,NON-DOMESTIC AND COMMERCIAL,2,4,4,1845,52
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,GRC HV SANATHNAGAR,GENERAL PURPOSE,7,2,2,1292,14
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,S.R.T.(NEAR POLICE STN),DOMESTIC,1,2,2,766,10
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,GRC HV S R NAGAR,DOMESTIC,1,2,2,858,8
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,GRC HV S R NAGAR,NON-DOMESTIC AND COMMERCIAL,2,3,3,1142,15
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,HIGH VALUE AMEERPET ,DOMESTIC,1,11,11,4580,56
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,HIGH VALUE AMEERPET ,NON-DOMESTIC AND COMMERCIAL,2,1,1,24,2
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,HIGHVALUE SR NAGAR NORTH,DOMESTIC,1,32,32,8801,186
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,HIGHVALUE SR NAGAR NORTH,NON-DOMESTIC AND COMMERCIAL,2,3,3,2237,40
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,MODEL COLONY APARTMENTS,DOMESTIC,1,1,1,712,8
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,S.R.NAGAR (NORTH),DOMESTIC,1,1,1,676,5
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,SRIRAM NAGAR,DOMESTIC,1,1,1,635,5
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,SUNDERNAGAR MODEL COLONY,DOMESTIC,1,2,2,916,10
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,CT METERS-GRC,DOMESTIC,1,16,16,9401,128
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,CT METERS-GRC,NON-DOMESTIC AND COMMERCIAL,2,12,12,6815,422
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,GRC - NON CT METERS,DOMESTIC,1,49,49,20224,304
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,GRC - NON CT METERS,NON-DOMESTIC AND COMMERCIAL,2,3,3,1862,23
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,KALYAN NAGAR APARTMENT,DOMESTIC,1,1,1,763,7
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,MADHURANGAR E F G,DOMESTIC,1,1,1,485,5
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,GRC HIGH VALUES,DOMESTIC,1,5,5,12250,203.2
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,GRC HIGH VALUES,NON-DOMESTIC AND COMMERCIAL,2,3,3,1606,123
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,GRC- NON - C.T.  METERS,DOMESTIC,1,52,52,19427,297
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,GRC- NON - C.T.  METERS,NON-DOMESTIC AND COMMERCIAL,2,17,17,4295,160
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,"SG NAGAR,BSNL,MARKET AREA",NON-DOMESTIC AND COMMERCIAL,2,1,1,177,7
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,CT METERS & NET METERS,DOMESTIC,1,25,25,17225,892
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,CT METERS & NET METERS,NON-DOMESTIC AND COMMERCIAL,2,3,3,2858,124
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,GRC HIGH VALUES,DOMESTIC,1,99,99,37798,653
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,GRC HIGH VALUES,NON-DOMESTIC AND COMMERCIAL,2,2,2,415,15
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,PRAGATHINAGAR-1,DOMESTIC,1,1,1,644,5
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,HT DOMESTIC,DOMESTIC,1,3,3,3136,260
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,HV ROAD NO 2 AND 3,DOMESTIC,1,53,53,29158,566
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,HV ROAD NO 2 AND 3,NON-DOMESTIC AND COMMERCIAL,2,17,17,7983,392.03
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,HV ROAD NO 2 AND 3,GENERAL PURPOSE,7,2,2,1768,51
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,"HV ROAD NO 2,3,AND14",DOMESTIC,1,49,49,23952,560
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,"HV ROAD NO 2,3,AND14",NON-DOMESTIC AND COMMERCIAL,2,5,5,2919,131
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,"HV ROAD NO 7,8,9,10 AND 11",DOMESTIC,1,83,83,42985,1050
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,"HV ROAD NO 7,8,9,10 AND 11",NON-DOMESTIC AND COMMERCIAL,2,10,10,4110,220
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,"HV ROAD NO 7,8,9,10 AND 11",GENERAL PURPOSE,7,1,1,368,5
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,HV ROAD NO-4-5-6,DOMESTIC,1,30,30,11811,359
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,HV ROAD NO-4-5-6,NON-DOMESTIC AND COMMERCIAL,2,2,2,439,35
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,NAGARJUNA HILLS AND PANJAGUTTA,DOMESTIC,1,13,13,2705,272
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,NAGARJUNA HILLS AND PANJAGUTTA,NON-DOMESTIC AND COMMERCIAL,2,18,18,7481,409
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,NAGARJUNA HILLS AND PANJAGUTTA,GENERAL PURPOSE,7,1,1,21,68
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,SRINIKETAN COLONY,DOMESTIC,1,1,1,538,5
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,"AMBEDKAR NAGAR, BJR NAGAR",DOMESTIC,1,1,1,495,5
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,"CHURCH GULLY,MLA COLONY,APOLO",DOMESTIC,1,126,126,70818,1414.8
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,"CHURCH GULLY,MLA COLONY,APOLO",NON-DOMESTIC AND COMMERCIAL,2,9,9,5191,129
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,"CHURCH GULLY,MLA COLONY,APOLO",GENERAL PURPOSE,7,1,1,689,12
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GOVT SERVICES,NON-DOMESTIC AND COMMERCIAL,2,1,1,0,10
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GOVT SERVICES,GENERAL PURPOSE,7,2,2,32,18
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GRC HIGH VALUES RDNO-12&13 BAN,DOMESTIC,1,99,99,46300,1126.27
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GRC HIGH VALUES RDNO-12&13 BAN,NON-DOMESTIC AND COMMERCIAL,2,17,17,5584,309
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GRC HIGH VALUES RDNO-12&13 BAN,GENERAL PURPOSE,7,3,3,4436,192
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GRC-JUBILEE HILLS &FILM NAGAR ,DOMESTIC,1,181,181,97219,2732.5
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GRC-JUBILEE HILLS &FILM NAGAR ,NON-DOMESTIC AND COMMERCIAL,2,9,9,2945,278
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GRC-JUBILEE HILLS &FILM NAGAR ,TEMPORARY SUPPLY,8,1,1,1219,25
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,HT DOMESTIC,DOMESTIC,1,1,1,188,200
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,"J HILLS, 71,72,73,74,75,76,77",DOMESTIC,1,2,2,2396,20
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,"J HILLS,78,79,80,81,82",DOMESTIC,1,1,1,0,8
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,M L A COLONY,DOMESTIC,1,1,1,628,5
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,RDNO-12 SS TO TRS  BHAVAN CIRC,DOMESTIC,1,1,1,118,5
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,ASWINI & HUDA ENCLAVE,DOMESTIC,1,1,1,387,5
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,DOMESTIC HT,DOMESTIC,1,13,13,6938,2200
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,GRC HIGH VALUES,DOMESTIC,1,152,152,83357,2652
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,GRC HIGH VALUES,NON-DOMESTIC AND COMMERCIAL,2,9,9,3002,207
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,GUTTALA BEGUMPET,DOMESTIC,1,2,2,1130,13
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HIGH VALUE  ROAD NO 1 TO 21,DOMESTIC,1,17,17,9682,211
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HIGH VALUE  ROAD NO 1 TO 21,NON-DOMESTIC AND COMMERCIAL,2,6,6,3867,125
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HIGH VALUE  ROAD NO 1 TO 21,GENERAL PURPOSE,7,1,1,1548,50
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HIGHVALUE,DOMESTIC,1,28,28,14816,263
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HIGHVALUE,NON-DOMESTIC AND COMMERCIAL,2,14,14,8640,382
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HIGHVALUE,GENERAL PURPOSE,7,3,3,660,18
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV RD NO 39 TO 45 & 54 TO 68,DOMESTIC,1,36,36,22077,766
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV RD NO 39 TO 45 & 54 TO 68,NON-DOMESTIC AND COMMERCIAL,2,6,6,3565,148
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV RD NO 39 TO 45 & 54 TO 68,TEMPORARY SUPPLY,8,1,1,0,5
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV ROAD 22 TO 35,DOMESTIC,1,117,117,62568,2687
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV ROAD 22 TO 35,NON-DOMESTIC AND COMMERCIAL,2,3,3,3180,92
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV ROAD NO 56 TO 68 & 10 TO 22,DOMESTIC,1,95,95,54548,2057
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV ROAD NO 56 TO 68 & 10 TO 22,NON-DOMESTIC AND COMMERCIAL,2,8,8,4292,126
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE HILLS RD NO. 10 TO 15,DOMESTIC,1,1,1,719,6
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,JUBILEE HILLS RD NOS. 26 TO 35,DOMESTIC,1,2,2,3060,29
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,"JUBILEE HILLS RD NOS.24,25,27",DOMESTIC,1,2,2,312,10
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"ARUNDHOYA,IMAGE GARDEN, HARIZA",DOMESTIC,1,7,7,4738,87
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"ARUNDHOYA,IMAGE GARDEN, HARIZA",NON-DOMESTIC AND COMMERCIAL,2,14,14,6041,428
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,COD TO MADHAPUR PS SIDE  GRC,DOMESTIC,1,5,5,1708,31
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,COD TO MADHAPUR PS SIDE  GRC,NON-DOMESTIC AND COMMERCIAL,2,2,2,762,130
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"CYBER TOWER AREA,PATRIKANAGAR",DOMESTIC,1,5,5,3466,48
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"CYBER TOWER AREA,PATRIKANAGAR",NON-DOMESTIC AND COMMERCIAL,2,4,4,1377,84
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"JAYABHERI ENCLAVE, OFFI BESIDE",DOMESTIC,1,3,3,2843,87
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"JAYABHERI ENCLAVE, OFFI BESIDE",NON-DOMESTIC AND COMMERCIAL,2,7,7,4729,167
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,KAVURI HILLS,DOMESTIC,1,45,45,26459,475
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,KAVURI HILLS,NON-DOMESTIC AND COMMERCIAL,2,10,10,10328,225
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,AYYAPPA SOCIETY,DOMESTIC,1,6,6,2259,35
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,AYYAPPA SOCIETY-2,DOMESTIC,1,1,1,76,5
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,CHANDRA NAIK THANDA,DOMESTIC,1,1,1,603,5
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,GAYATRI NAGAR,DOMESTIC,1,3,3,1708,21
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,GAYATRINAGAR2,DOMESTIC,1,7,7,2558,36
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,GURUKUL TRUST-II,DOMESTIC,1,4,4,1556,25
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,H.V,DOMESTIC,1,3,3,913,12
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"H.V AYYAPPA,GURUKUL,THANDA",DOMESTIC,1,10,10,7169,160
